status,gender,province,birthPlace,deathDate,deathCause,actor
0,0,5,Lattamna,2017,15,3
1,0,5,Maddiq Castle,2017,11,5
0,0,5,Akrab,2017,10,5
0,2,5,Halfaya,2017,15,3
0,3,5,Halfaya,2017,15,3
0,1,5,Halfaya,2017,15,3
0,0,5,Morek,2017,4,5
0,0,5,Halfaya,2017,2,5
1,0,3,Naziheen Camp,2017,11,5
0,2,3,Naziheen Camp,2017,10,5
0,2,12,Tabqeh,2017,15,2
1,0,8,Qah,2017,11,5
1,0,8,Shaikh Barakeh,2017,11,5
0,0,8,Sarmeen,2017,15,3
0,1,8,Khan Subul,2017,15,3
0,3,8,Zahiriya,2017,15,5
0,3,8,Zahiriya,2017,15,5
1,0,8,Hazarin,2017,11,5
0,2,0,Hur village,2017,15,3
0,0,0,Hur village,2017,15,3
0,3,0,Hur village,2017,15,3
1,0,0,Bazzaa,2017,11,5
0,0,0,Hamdania,2017,10,5
0,0,0,Hamdania,2017,10,5
1,0,7,Qusair,2017,6,6
1,0,2,Shabaa,2017,11,5
0,0,12,Kadiran,2017,10,4
0,2,12,Kadiran,2017,10,4
0,0,8,Um el-Karameel,2017,15,3
1,0,8,Kansaefreh,2017,11,5
1,0,8,Kansaefreh,2017,11,5
1,0,8,Mraeian,2017,11,5
1,0,8,Jarjanaz,2017,11,5
0,1,8,Jisr Shagour: Ain Soda,2017,15,3
0,0,8,Jisr Shagour: Ain Soda,2017,15,3
1,0,8,Maart Numan,2017,6,1
0,0,8,Maart Numan,2017,15,5
1,0,0,Darat Azza,2017,11,5
0,0,5,Kaferzita,2017,15,3
1,0,5,Halfaya,2017,11,5
0,0,5,Lattamna,2017,10,5
1,0,2,Daraya,2017,11,5
1,0,0,Ein ArabKobani,2017,11,6
1,0,0,Ein ArabKobani,2017,11,6
0,0,2,Kafr Batna,2017,11,5
1,0,2,Harasta,2017,11,5
1,0,2,Harasta,2017,11,5
0,0,2,Harasta,2017,15,2
0,1,3,Dara Al-Balad,2017,10,5
1,0,3,Dara Al-Balad,2017,10,5
0,3,3,Dara Al-Balad,2017,11,5
1,0,3,Dara Al-Balad,2017,11,5
1,0,3,Dara Al-Balad,2017,11,5
1,0,3,Dara Al-Balad,2017,11,5
1,0,3,Dara Al-Balad,2017,11,5
1,0,3,Bassr Al-Hareer,2017,11,5
1,0,3,Sawara,2017,11,5
0,3,8,Khan Sheikhoun,2017,0,5
0,0,8,Tamanaah,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,0,8,Tamanaah,2017,0,5
0,1,5,Morek,2017,0,5
0,2,5,Morek,2017,0,5
0,1,5,Morek,2017,0,5
0,3,0,Hritan,2017,10,5
0,0,0,Simon Mount: Mansoura,2017,10,5
0,0,0,Simon Mount: Mansoura,2017,10,5
0,3,0,Bshentreh,2017,10,5
1,0,0,Bab,2017,11,4
0,0,0,Manbej,2017,4,6
0,0,0,Bab,2017,4,6
0,0,0,Bab,2017,4,6
0,0,0,Bab,2017,4,6
0,0,0,Khanfaseh,2017,15,3
0,0,0,Khanfaseh,2017,15,3
0,0,0,Khanfaseh,2017,15,3
0,0,0,Khanfaseh,2017,15,3
0,0,2,Douma,2017,15,5
0,0,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,1,8,Salqeen,2017,15,3
0,3,8,Khan Sheikhoun,2017,0,5
0,1,8,Salqeen,2017,15,3
0,2,8,Khan Sheikhoun,2017,0,5
0,1,8,Salqeen,2017,15,3
0,2,8,Khan Sheikhoun,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,3,8,Salqeen,2017,15,3
0,2,8,Khan Sheikhoun,2017,0,5
0,1,8,Salqeen,2017,15,3
0,0,8,Khan Sheikhoun,2017,0,5
0,1,8,Salqeen,2017,15,3
0,1,8,Salqeen,2017,15,3
0,0,8,Khan Sheikhoun,2017,0,5
0,3,8,Salqeen,2017,15,3
0,0,8,Khan Sheikhoun,2017,0,5
0,3,8,Salqeen,2017,15,3
0,1,8,Khan Sheikhoun,2017,0,5
0,0,8,Salqeen,2017,15,3
0,1,8,Khan Sheikhoun,2017,0,5
0,0,8,Salqeen,2017,15,3
0,1,8,Khan Sheikhoun,2017,0,5
0,0,5,Marzaf,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,0,5,Marzaf,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,0,5,Marzaf,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,0,5,Marzaf,2017,0,5
0,1,8,Khan Sheikhoun,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,2,5,Marzaf,2017,0,5
0,0,8,Khan Sheikhoun,2017,0,5
0,2,5,Marzaf,2017,0,5
0,2,8,Khan Sheikhoun,2017,0,5
0,0,5,Lattamna,2017,0,5
0,2,5,Morek,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,0,5,Morek,2017,0,5
0,3,8,Khan Sheikhoun,2017,0,5
0,1,5,Morek,2017,0,5
0,1,5,Morek,2017,0,5
0,2,5,Morek,2017,0,5
0,3,5,Morek,2017,0,5
0,2,5,Morek,2017,0,5
0,1,5,Morek,2017,0,5
0,1,5,Morek,2017,0,5
0,0,5,Morek,2017,0,5
1,0,7,Tal Thahab,2017,11,5
1,0,7,Tal Thahab,2017,11,5
1,0,7,Tal Thahab,2017,11,5
0,2,8,Salqeen,2017,15,3
0,2,8,Salqeen,2017,15,3
0,1,8,Salqeen,2017,15,3
0,1,8,Salqeen,2017,15,3
0,1,8,Salqeen,2017,15,3
0,0,8,Salqeen,2017,15,3
0,0,8,Salqeen,2017,15,3
0,0,8,Jisr Shagour,2017,15,3
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,3,8,Maart Numan: Qogfin,2017,10,5
0,1,8,Maart Numan: Qogfin,2017,10,5
0,0,8,Serjeh,2017,15,5
0,0,8,Khan Sheikhoun,2017,0,5
0,0,8,Al-Zawia Mount: Rami,2017,0,5
0,0,5,Hasraya,2017,0,5
0,0,5,Khattab,2017,0,5
1,0,3,Dara Mahatta,2017,10,5
1,1,3,Enkhel: Semlin Village,2017,10,5
0,0,3,Enkhel,2017,10,5
0,0,3,Enkhel,2017,10,5
0,0,3,Enkhel,2017,10,5
0,0,3,Dara Al-Balad,2017,10,5
0,0,5,Morek,2017,0,5
0,3,5,Morek,2017,0,5
0,1,5,Morek,2017,0,5
0,0,5,Kafrenabaudeh,2017,15,3
0,3,5,Kafrenabaudeh,2017,15,3
0,0,5,Kafrenabaudeh,2017,15,3
0,0,5,Kafraltoun,2017,0,5
0,0,5,Kafraltoun,2017,0,5
0,0,5,Lattamna,2017,0,5
1,0,7,Qusair,2017,11,6
0,3,2,Saqba,2017,15,5
0,0,2,Saqba,2017,15,5
0,2,2,Saqba,2017,15,5
0,2,2,Saqba,2017,15,5
0,3,2,Saqba,2017,15,5
0,2,2,Saqba,2017,15,5
0,2,2,Saqba,2017,15,5
0,3,2,Saqba,2017,15,5
0,3,2,Saqba,2017,15,5
0,3,2,Saqba,2017,15,5
0,1,2,Saqba,2017,15,5
0,0,2,Mleha,2017,15,5
0,3,2,Saqba,2017,15,5
0,2,2,Saqba,2017,15,5
0,2,2,Saqba,2017,15,5
0,0,2,Saqba,2017,15,5
0,0,2,Saqba,2017,15,5
0,1,2,Hamouria,2017,15,5
0,1,2,Hamouria,2017,15,5
0,3,2,Hamouria,2017,15,5
0,1,2,Hamouria,2017,15,5
0,0,2,Hamouria,2017,15,5
0,0,2,Hamouria,2017,15,5
0,0,2,Hamouria,2017,15,5
0,0,2,Deir Al-Asaffir,2017,15,5
0,1,2,Zabdeen,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,2,2,Jesreen,2017,15,5
1,0,2,Shifunia,2017,11,5
1,0,2,Shifunia,2017,11,5
1,0,2,Shifunia,2017,11,5
1,0,2,Shifunia,2017,11,5
0,0,2,Hazrama,2017,15,5
0,2,2,Hazrama,2017,15,5
0,0,8,Khan Sheikhoun,2017,0,5
1,0,12,Shebel village,2017,11,6
0,0,12,Akairshi,2017,6,6
0,0,1,Mazzeh,2017,2,5
0,0,8,Khan Sheikhoun,2017,15,5
0,0,8,Khan Sheikhoun,2017,15,5
0,1,8,Habeet,2017,15,5
0,3,8,Habeet,2017,15,5
1,0,8,Sarmeen,2017,11,4
1,0,2,Zabadany,2017,11,5
0,0,3,Dam Road neighborhood,2017,15,5
0,0,7,Hula: Taldo,2017,15,2
1,0,0,Darat Azza,2017,11,5
1,0,0,Darat Azza,2017,11,5
0,1,2,Douma,2017,15,5
0,3,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
1,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,1,2,Douma,2017,15,5
0,2,2,Douma,2017,15,5
0,2,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,0,2,Douma,2017,15,5
0,1,0,Afrin,2017,15,2
0,0,2,Douma,2017,15,5
0,0,2,Erbeen,2017,15,5
0,1,0,Afrin,2017,15,2
0,0,2,Saqba,2017,15,5
0,0,0,Afrin,2017,15,2
0,0,2,Saqba,2017,15,5
0,2,2,Misraba,2017,15,5
0,0,2,Hazza,2017,15,5
1,0,2,Zabadany,2017,11,5
0,0,2,Hamouria,2017,15,5
0,0,2,Harasta,2017,15,5
1,0,1,Salhia,2017,11,5
1,0,1,Midan,2017,11,6
0,0,1,Jobar,2017,15,5
0,2,1,Jobar,2017,15,5
0,2,1,Jobar,2017,15,5
1,0,5,Halfaya,2017,11,5
0,0,1,Jobar,2017,15,5
0,2,1,Jobar,2017,15,5
0,1,5,Kafrenabaudeh,2017,15,3
0,0,1,Jobar,2017,15,5
0,0,5,Halfaya,2017,10,5
1,0,5,Shayzar,2017,11,5
1,0,5,Shayzar,2017,11,5
0,0,4,Shaitat,2017,15,5
0,2,4,Shaitat,2017,15,5
0,3,4,Shaitat,2017,15,5
0,2,4,Shaitat,2017,15,5
1,0,2,Barzeh,2017,11,5
0,1,1,Jobar,2017,10,5
1,0,2,Zamalka,2017,11,5
0,0,5,Halfaya,2017,15,3
0,0,12,Khnez village,2017,4,6
0,0,0,Great Orme,2017,15,3
0,3,0,Great Orme,2017,15,3
0,1,0,Great Orme,2017,15,3
0,1,0,Great Orme,2017,15,3
0,1,0,Great Orme,2017,15,3
0,3,0,Great Orme,2017,15,3
1,0,0,Izaz,2017,11,4
1,0,8,Sarmada,2017,11,5
0,0,8,Jisr Shagour,2017,15,5
1,0,5,East Hama countryside,2017,11,5
0,0,2,Otaya,2017,15,5
0,2,2,Otaya,2017,15,5
1,0,2,Daraya,2017,15,3
1,0,2,Qudsaya,2017,11,5
0,0,12,al Bo Asi,2017,15,2
0,0,12,Mojafef al-Zora,2017,15,2
1,0,2,Saqba,2017,11,5
0,0,0,Kafra,2017,4,6
1,0,3,Naziheen camp,2017,11,5
0,1,3,Jbailieh,2017,4,5
0,1,3,Jbailieh,2017,4,5
0,0,0,Deir Hafir,2017,4,6
0,0,0,Deir Hafir,2017,4,6
1,0,2,Douma,2017,11,5
0,0,2,Yalda,2017,11,6
0,0,12,Tabqeh,2017,15,2
0,0,12,Tabqeh,2017,15,2
0,0,12,Tabqeh,2017,15,2
0,2,5,Maddiq Castle,2017,10,5
0,2,5,Maddiq Castle,2017,10,5
0,1,5,Lattmin,2017,10,5
0,0,5,Halfaya,2017,15,5
0,0,3,Dara Al-Balad,2017,10,5
1,0,3,Namr,2017,11,5
1,0,3,Namr,2017,11,5
0,0,12,Sehamia,2017,4,6
0,0,12,Sehamia,2017,4,6
0,2,12,Al-Karama,2017,11,4
0,0,12,Al-Karama,2017,11,4
0,1,1,Qaboun,2017,15,5
0,1,1,Qaboun,2017,15,5
1,0,8,Kafroumeh,2017,11,5
1,0,8,Sarmada,2017,11,5
1,0,8,Kafroumeh,2017,11,5
0,1,12,Mansoura,2017,15,2
0,1,12,Mansoura,2017,15,2
0,3,12,Mansoura,2017,15,2
0,1,12,Mansoura,2017,15,2
0,2,12,Mansoura,2017,15,2
0,0,2,Zamalka,2017,15,5
0,0,2,Harasta,2017,15,5
1,0,2,Hfer Fuqa,2017,11,5
1,0,7,Qusair,2017,11,5
1,0,12,Haisha village,2017,11,6
0,0,8,Kafrahamreh,2017,15,5
0,0,8,Saraqib,2017,15,5
1,0,8,Tamanaah,2017,11,5
0,0,8,Jisr Shagour,2017,10,5
0,0,8,Ballion,2017,11,5
1,0,8,Kansaefreh,2017,11,5
0,0,9,Mount Kurds,2017,15,3
0,0,5,Soran,2017,15,3
0,1,5,Soran,2017,15,3
0,0,5,Soran,2017,15,3
0,2,5,Soran,2017,15,3
1,0,5,Kafrenabaudeh,2017,11,5
1,0,7,Der Baalba,2017,11,5
1,0,2,Mouadamiyeh,2017,11,5
1,0,2,Mouadamiyeh,2017,11,5
0,0,3,Taybeh,2017,15,5
0,2,3,Taybeh,2017,15,5
0,0,12,Maskaneh,2017,15,2
0,0,12,Maskaneh,2017,15,2
0,0,12,Maskaneh,2017,15,2
0,0,12,Maskaneh,2017,15,2
0,0,12,Maskaneh,2017,15,2
0,1,8,Maart Numan: Deir Gharbi,2017,15,3
0,1,8,Maart Numan: Deir Sharqee,2017,15,3
0,1,8,Maart Numan: Deir Sharqee,2017,15,3
0,0,12,Maskaneh,2017,15,2
0,0,12,Maskaneh,2017,15,2
0,0,12,Maskaneh,2017,11,4
0,0,12,Tabqeh,2017,15,2
1,0,2,Harasta,2017,11,5
0,0,2,Madyara,2017,15,5
0,0,2,Madyara,2017,15,5
0,1,2,Zamalka,2017,15,5
0,0,2,Zamalka,2017,15,5
0,0,2,Zamalka,2017,15,5
0,0,2,Zamalka,2017,15,5
0,0,2,Misraba,2017,10,5
0,0,2,Erbeen,2017,15,5
1,0,1,Jobar,2017,11,5
0,0,2,Mleha,2017,15,5
0,0,2,Mleha,2017,15,5
1,0,1,Kafarsusa,2017,11,5
1,0,6,Qamishli: Tal Hmes,2017,5,4
1,0,5,Lattamna,2017,11,5
1,0,5,Lattamna,2017,11,5
1,0,5,Lattamna,2017,11,5
0,3,5,Lattamna,2017,15,5
1,0,5,Maarkepeh,2017,11,5
1,0,5,Hasraya,2017,11,5
1,0,5,Trimseh,2017,11,5
1,0,5,Jalama,2017,11,5
0,0,5,Halfaya,2017,15,5
0,0,5,Halfaya,2017,15,5
1,0,5,Tamanat Al-Ghab,2017,11,5
1,0,8,Jisr Shagour,2017,11,5
1,0,8,Epleen,2017,11,5
1,0,8,Al-Zawia Mount:Hzazeen village,2017,11,5
0,0,8,Fatteera,2017,15,3
0,0,2,Saqba,2017,12,5
0,0,2,Madyara,2017,4,5
1,0,3,Dael,2017,11,6
1,0,3,Dara Al-Balad,2017,10,5
1,0,3,Ajami,2017,11,6
0,0,0,Jarablus,2017,15,2
1,0,7,Tal Thahab,2017,11,5
0,1,7,Telbeiseh,2017,10,5
0,3,7,Telbeiseh,2017,10,5
0,0,0,Maskaneh,2017,15,2
0,0,0,Maskaneh,2017,15,2
0,0,0,Anadan,2017,15,2
1,0,3,Dara Al-Balad,2017,11,5
1,0,3,Hirak,2017,11,5
1,0,3,Naziheen camp,2017,10,5
1,0,3,Naziheen camp,2017,10,5
1,0,3,Naziheen camp,2017,10,5
0,0,3,Dara Al-Balad,2017,6,1
0,0,2,Baqqen,2017,11,5
1,0,7,Palmyra,2017,11,5
1,0,2,Blalia,2017,11,5
0,1,2,Erbeen,2017,15,5
0,1,2,Douma,2017,15,5
1,0,5,Hama city,2017,15,2
0,0,5,Hama city,2017,15,2
1,0,5,Zour Alhiseh,2017,11,5
0,0,8,Kafrdrian,2017,15,2
0,0,8,Kafrdrian,2017,15,2
1,0,8,Kansaefreh,2017,11,5
1,0,8,Marshurin,2017,11,5
1,0,8,Tamanaah,2017,11,5
0,0,8,Jisr Shagour,2017,15,3
0,0,8,Jisr Shagour,2017,15,3
0,0,8,Jisr Shagour,2017,15,3
0,1,8,Jisr Shagour,2017,15,3
0,3,8,Jisr Shagour,2017,15,3
0,3,7,Ghantto,2017,11,5
0,2,4,Joura Neighborhood,2017,10,6
0,1,11,Golan,2017,15,5
1,0,5,Lattamna,2017,11,5
0,0,5,Halfaya,2017,15,5
0,1,5,Kaferzita,2017,15,3
0,0,5,Kaferzita,2017,4,5
1,0,8,Hzazeen,2017,11,5
1,0,8,Mount Al-Zawia: Maatram,2017,11,5
1,0,8,Mount Al-Zawia: Belshon village,2017,11,5
0,0,7,Jouret Shiyah,2017,2,5
0,2,11,Golan,2017,15,5
0,3,2,Harasta,2017,15,5
1,0,2,Hfer Fuqa,2017,11,5
1,0,2,Daraya,2017,11,5
0,0,8,Khan Sheikhoun,2017,15,5
0,3,8,Khan Sheikhoun,2017,15,5
0,0,8,Khan Sheikhoun,2017,15,5
0,1,8,Khan Sheikhoun,2017,15,5
0,1,8,Khan Sheikhoun,2017,15,5
0,0,8,Khan Sheikhoun,2017,15,5
0,0,8,Khan Sheikhoun,2017,15,5
1,0,8,Heesh,2017,11,5
0,2,8,Jisr Shagour: Kfair village,2017,15,5
1,0,8,Saraqib,2017,11,5
1,0,8,Kafrenbil,2017,11,5
1,0,0,Sheikh Moustafa village,2017,11,5
1,0,8,Abu Zohour,2017,11,5
1,0,8,Khan Sheikhoun,2017,11,5
1,0,8,Khan Sheikhoun,2017,11,5
1,0,5,Halfaya,2017,11,5
1,0,5,Halfaya,2017,11,5
1,0,5,Aleppo Road neighborhood,2017,11,5
1,0,5,Kaferzita,2017,11,5
1,0,5,Taibet Al-Imam,2017,11,5
0,0,5,Kaferzita,2017,15,5
0,1,5,Lattamna,2017,10,5
0,2,5,Taibet Al-Imam,2017,15,3
0,2,5,Lattamna,2017,15,3
0,0,5,Morek,2017,15,3
1,0,5,Lattamna,2017,11,5
0,0,2,Zamalka,2017,10,5
0,0,2,Erbeen,2017,15,5
0,1,2,Erbeen,2017,15,5
0,0,2,Erbeen,2017,15,5
1,0,2,Wadi Barada,2017,11,5
0,0,1,Barzeh,2017,11,5
0,3,2,Ein Tarma,2017,15,5
0,0,2,Ein Tarma,2017,15,5
0,0,2,Ein Tarma,2017,15,5
1,0,2,Al-Tal,2017,11,5
1,0,2,Erbeen,2017,11,5
1,0,2,Erbeen,2017,11,5
0,0,2,Erbeen,2017,10,5
0,2,2,Hamouria,2017,15,5
0,0,2,Harasta,2017,15,5
0,2,2,Hamouria,2017,15,5
0,0,2,Hamouria,2017,15,5
0,0,2,Hamouria,2017,15,5
0,2,2,Hamouria,2017,15,5
0,0,2,Hamouria,2017,15,5
0,1,2,Hamouria,2017,15,5
0,2,2,Hamouria,2017,15,5
0,0,2,Blalia,2017,15,5
0,3,2,Hamouria,2017,15,5
0,2,2,Hamouria,2017,15,5
0,2,2,Hamouria,2017,15,5
1,0,2,Wadi Barada,2017,11,5
0,0,4,Bulial,2017,15,2
1,0,6,Markadeh,2017,11,5
0,0,2,Hamouria,2017,15,5
0,0,8,Khan Sheikhoun,2017,15,5
1,0,8,Habeet,2017,11,5
1,0,8,Habeet,2017,11,5
1,0,8,Ehsim,2017,11,5
1,0,8,Heesh,2017,11,5
1,0,8,Saraqib,2017,11,5
1,0,8,Habeet,2017,11,5
0,2,8,Orme al-Jouz,2017,15,5
0,1,8,Orme al-Jouz,2017,15,5
1,0,8,Al-Zawia Mount:Hzazeen village,2017,11,5
1,0,8,Jbala village,2017,11,5
1,0,2,Zabadany,2017,11,5
1,0,5,Bab Kibli,2017,11,5
1,0,5,Lattamna,2017,11,5
1,0,5,Lattamna,2017,11,5
1,0,12,Hamrat,2017,11,5
0,1,2,Douma,2017,10,5
0,0,2,Erbeen,2017,15,5
1,0,2,Daraya,2017,11,5
1,0,2,Daraya,2017,11,5
1,0,1,Qaboun,2017,11,5
1,0,1,Barzeh,2017,11,5
0,3,7,Palmyra,2017,15,2
1,0,8,Khan Sheikhoun,2017,11,5
1,0,8,Tal Ghazal,2017,11,5
0,0,8,Idlib city,2017,15,3
0,0,8,Idlib city,2017,15,3
1,0,3,Sanamain,2017,11,5
1,0,2,Abbada,2017,11,5
0,1,2,Sayeda Zainab,2017,10,5
1,0,2,Daraya,2017,15,3
1,0,2,Daraya,2017,15,3
1,0,7,Bayada,2017,11,5
0,0,7,Returnees Camp,2017,2,5
1,0,8,Orme al-Jouz,2017,11,5
1,0,1,Qaboun,2017,11,5
0,1,0,Hamdania,2017,10,5
0,3,0,Hamdania,2017,10,5
0,3,0,Hamdania,2017,10,5
0,3,0,Hamdania,2017,10,5
0,3,0,Hamdania,2017,10,5
0,0,8,Maart Numan,2017,15,5
1,0,8,Kafrauaid,2017,11,5
0,0,8,Kafrsijneh,2017,15,5
0,2,8,Khan Sheikhoun,2017,15,5
0,0,8,Idlib city,2017,15,3
1,0,7,Dar Kabeera,2017,11,5
1,0,5,Lattamna,2017,11,5
1,0,5,Lattamna,2017,11,5
0,0,5,Karim village,2017,11,5
1,0,0,Aleppo Countryside,2017,11,5
1,0,2,Zabdeen,2017,11,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,2,7,Palmyra,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,7,Palmyra,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
1,0,3,Dara Al-Balad,2017,15,5
0,0,3,Aqraba,2017,10,5
1,0,3,Dara Al-Balad,2017,15,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,1,7,Palmyra,2017,15,2
0,0,5,Aqirbat,2017,15,2
0,0,5,Aqirbat,2017,15,2
0,0,5,Aqirbat,2017,15,2
1,0,7,Palmyra,2017,15,2
0,0,7,Palmyra,2017,15,2
0,2,7,Palmyra,2017,15,2
0,1,7,Palmyra,2017,15,2
0,1,7,Palmyra,2017,15,2
0,3,7,Palmyra,2017,15,2
0,3,7,Palmyra,2017,15,2
0,3,7,Palmyra,2017,15,2
0,0,7,Tairmaaleh,2017,10,5
1,0,8,Akrabat,2017,11,5
0,0,8,Jisr Shagour,2017,10,5
0,0,8,Jisr Shagour,2017,15,5
0,0,8,Jisr Shagour,2017,15,5
0,1,8,Jisr Shagour,2017,15,5
0,0,8,Orme al-Jouz,2017,15,5
0,3,8,Khan Sheikhoun,2017,15,3
0,2,8,Tamanaah,2017,15,5
0,0,4,Shuhail,2017,4,0
1,0,5,Khattab,2017,11,5
1,0,5,Lattamna,2017,11,5
0,2,5,Kaferzita,2017,15,3
0,3,5,Halfaya,2017,15,3
0,0,5,Halfaya,2017,15,3
0,0,5,Halfaya,2017,15,3
0,0,8,Orme al-Jouz,2017,15,5
0,0,8,Orme al-Jouz,2017,15,5
0,0,8,Orme al-Jouz,2017,15,5
0,0,8,Orme al-Jouz,2017,15,5
0,0,8,Orme al-Jouz,2017,15,5
0,0,7,Palmyra,2017,15,2
0,2,7,Palmyra,2017,15,2
0,3,7,Palmyra,2017,15,2
0,1,7,Palmyra,2017,15,2
0,3,7,Palmyra,2017,15,2
0,2,7,Palmyra,2017,15,2
0,2,7,Palmyra,2017,15,2
0,0,7,Palmyra,2017,15,2
0,0,7,Palmyra,2017,15,2
1,0,8,Jisr Shagour,2017,11,5
1,0,8,Maart Numan,2017,11,5
0,0,7,Palmyra,2017,15,2
1,0,4,Shaafeh,2017,11,5
0,2,7,Palmyra,2017,15,2
0,0,7,Palmyra,2017,15,2
0,0,0,Meskana,2017,10,5
0,2,0,Meskana,2017,10,5
0,3,0,Meskana,2017,10,5
1,0,0,Anadan,2017,11,5
0,3,0,Meskana,2017,10,5
0,2,1,Yarmuk Camp,2017,10,5
1,0,2,Hazza,2017,11,5
1,0,2,Zamalka,2017,11,5
1,0,2,Zamalka,2017,11,5
1,0,2,Abbada,2017,11,6
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,2,2,Erbeen,2017,15,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
1,0,2,Jesreen,2017,11,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
1,0,2,Jesreen,2017,11,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,1,Barzeh,2017,11,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
0,0,1,Jobar,2017,15,5
0,0,2,Zamalka,2017,15,5
1,0,6,Ras al-Ayn,2017,11,5
1,0,2,Erbeen,2017,11,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
1,0,2,Erbeen,2017,11,5
1,0,2,Erbeen,2017,11,5
1,0,2,Hazrama,2017,11,5
1,0,2,Madyara,2017,11,5
0,0,0,Eastern Aleppo Countryside,2017,15,2
1,0,3,Dara Al-Balad,2017,10,5
1,0,3,Heet,2017,11,6
0,0,3,Shajara,2017,6,6
1,0,3,Nawa,2017,6,6
0,0,3,Tseel,2017,6,6
0,0,3,Tseel,2017,6,6
0,0,3,Tseel,2017,6,6
1,0,10,Egypt,2017,15,5
0,0,2,Madaya,2017,11,5
0,2,8,Khan Sheikhoun,2017,15,5
0,2,8,Kafrauaid,2017,10,5
0,1,8,Kafrauaid,2017,10,5
0,1,8,Kafrauaid,2017,10,5
0,2,8,Kafrauaid,2017,10,5
0,2,8,Kafrauaid,2017,10,5
0,0,8,Kafrauaid,2017,10,5
0,0,8,Kafrsijneh,2017,15,3
0,0,7,Telbeiseh,2017,15,5
1,0,2,Rankus,2017,11,5
0,0,2,Madaya,2017,11,5
